seq_id,Pdb,Total Energy,Backbone Hbond,Sidechain Hbond,Van der Waals,Electrostatics,Solvation Polar,Solvation Hydrophobic,Van der Waals clashes,Entropy Side Chain,Entropy Main Chain,Sloop Entropy,Mloop Entropy,Cis Bond,Torsional Clash,Backbone Clash,Helix Dipole,Water Bridge,Disulfide,Electrostatic Kon,Partial Covalent Bonds,Energy Ionisation,Entropy Complex,Residue Number
peleke-llama-3.1-8b-instruct_PD-1_19,757.097,-179.774,-57.848,-378.1,-8.88855,545.042,-476.403,590.565,168.38,525.028,0,0,3.37217,30.8888,243.811,0.0,0,-5.54486,0.266409,0,0.112587,0,337,
peleke-llama-3.1-8b-instruct_PD-1_20,454.266,-189.764,-54.6216,-369.778,-8.27355,516.03,-467.12,336.03,166.033,504.447,0,0,3.37217,26.8922,163.486,0.0,0,-9.33114,0.0841117,0,0.265844,0,337,
peleke-llama-3.1-8b-instruct_PD-1_21,737.928,-199.107,-60.828,-382.461,-10.6938,530.606,-484.254,640.327,171.183,510.592,0,0,3.37217,26.1136,244.332,0.0,0,-7.23922,0.0908911,0,0.226439,0,338,
peleke-llama-3.1-8b-instruct_PD-1_22,855.536,-145.681,-47.9904,-370.871,-9.63874,540.245,-469.148,632.684,167.457,515.169,0,0,4.49622,46.3291,209.378,0.0,0,-7.88102,0.132186,0,0.234903,0,333,
peleke-llama-3.1-8b-instruct_PD-1_23,797.512,-172.782,-43.7186,-377.301,-11.5788,535.627,-482.456,614.248,166.12,538.703,0,0,4.49622,37.2122,248.715,0.0,0,-11.0838,-0.0764047,0,0.101003,0,339,
peleke-llama-3.1-8b-instruct_PD-1_24,1070.7,-163.487,-60.4647,-379.258,-16.6571,551.296,-481.867,884.468,167.867,524.538,0,0,3.37217,40.6829,355.756,0.0,0,0.0,0.107105,0,0.104088,0,329,
peleke-llama-3.1-8b-instruct_PD-1_25,477.881,-187.57,-46.9063,-372.292,-14.0363,523.251,-474.602,348.658,167.823,509.772,0,0,4.49622,27.2307,150.118,0.0,0,-7.5871,-0.617315,0,0.260609,0,335,
peleke-llama-3.1-8b-instruct_PD-1_26,788.521,-188.939,-61.9049,-397.249,-8.82386,556.787,-507.974,674.993,184.107,507.762,0,0,3.37217,29.3102,205.135,0.0,0,-3.1802,-0.0100869,0,0.270933,0,338,
peleke-llama-3.1-8b-instruct_PD-1_27,618.646,-199.257,-63.2469,-379.717,-9.27292,532.27,-479.765,498.042,171.527,508.128,0,0,2.24811,37.3579,234.468,0.0,0,0.0,0.097044,0,0.234173,0,333,
peleke-llama-3.1-8b-instruct_PD-1_28,967.194,-165.674,-52.7072,-406.728,-10.8276,583.959,-515.408,775.014,184.596,535.916,0,0,4.49622,44.7539,244.464,0.0,0,-10.5186,0.0914653,0,0.232102,0,344,
peleke-llama-3.1-8b-instruct_PD-1_29,513.226,-195.541,-59.1689,-378.526,-11.1276,531.124,-484.172,395.51,173.071,513.799,0,0,4.49622,30.6925,163.226,0.0,0,-7.19198,0.00513331,0,0.255319,0,342,
peleke-llama-3.1-8b-instruct_PD-1_30,576.445,-171.984,-54.0896,-383.888,-11.3333,542.719,-490.014,426.423,173.235,520.295,0,0,5.62028,26.0423,166.77,0.0,0,-7.08356,0.253119,0,0.248615,0,343,
peleke-llama-3.1-8b-instruct_PD-1_31,512.796,-201.655,-58.3344,-380.517,-8.17393,523.012,-489.686,398.468,171.105,523.894,0,0,5.62028,32.1202,163.287,0.0,0,-3.55028,0.263954,0,0.229307,0,339,
peleke-llama-3.1-8b-instruct_PD-1_32,453.492,-209.793,-53.5489,-387.616,-12.6752,527.535,-496.73,345.259,179.045,523.967,0,0,4.49622,41.923,207.523,0.0,0,-8.30333,-0.229344,0,0.163668,0,342,
peleke-llama-3.1-8b-instruct_PD-1_33,393.224,-199.789,-59.6184,-374.547,-10.8609,514.171,-475.243,295.893,170.965,503.495,0,0,3.37217,28.8347,145.451,0.0,0,-3.59398,0.0402638,0,0.105825,0,342,
peleke-llama-3.1-8b-instruct_PD-1_34,442.122,-191.164,-59.4016,-373.042,-11.1271,526.875,-470.293,311.033,169.833,509.472,0,0,3.37217,26.6125,147.941,0.0,0,0.0,-0.167562,0,0.11938,0,337,
peleke-llama-3.1-8b-instruct_PD-1_35,727.664,-190.117,-58.1458,-386.259,-10.4177,545.919,-492.322,580.008,175.059,521.915,0,0,4.49622,40.6399,165.329,0.0,0,-3.6076,0.400178,0,0.0952847,0,336,
peleke-llama-3.1-8b-instruct_PD-1_36,525.284,-200.557,-57.1603,-372.976,-9.03873,514.524,-472.626,416.659,165.637,509.68,0,0,5.62028,31.9543,158.883,0.0,0,-6.5367,-0.171599,0,0.276626,0,339,
peleke-llama-3.1-8b-instruct_PD-1_37,539.931,-174.178,-54.2892,-375.422,-15.3783,530.526,-476.763,399.96,176.136,506.268,0,0,4.49622,22.6368,196.475,0.0,0,-4.19273,-0.123722,0,0.254147,0,335,
peleke-llama-3.1-8b-instruct_PD-1_38,863.366,-158.106,-47.8308,-383.2,-6.08586,545.4,-489.643,682.464,172.565,525.994,0,0,5.62028,27.9528,190.947,0.0,0,-11.8382,-0.0071392,0,0.0815412,0,339,
peleke-llama-3.1-8b-instruct_PD-1_39,1016.18,-137.54,-53.7286,-384.956,-11.8791,563.025,-486.729,742.251,174.838,559.212,0,0,3.37217,52.0614,235.182,0.0,0,-3.83113,-0.0362389,0,0.123387,0,340,
peleke-llama-3.1-8b-instruct_PD-1_40,747.139,-190.3,-63.5365,-376.784,-9.09386,530.389,-476.104,606.747,168.423,524.09,0,0,3.37217,36.4361,209.896,0.0,0,-6.61479,-0.0799302,0,0.195409,0,341,
peleke-llama-3.1-8b-instruct_PD-1_41,733.758,-184.134,-48.6672,-357.617,-13.6737,510.416,-454.395,558.497,163.31,536.159,0,0,2.24811,27.6824,244.959,0.0,0,-6.22156,0.0658429,0,0.0885045,0,339,
peleke-llama-3.1-8b-instruct_PD-1_42,549.852,-206.212,-57.2457,-382.856,-11.9901,534.068,-483.532,439.143,171.414,516.086,0,0,3.37217,33.4631,215.18,0.0,0,-6.05443,0.100184,0,0.0947188,0,341,
peleke-llama-3.1-8b-instruct_PD-1_43,579.008,-193.127,-48.3822,-371.075,-13.5471,510.853,-477.406,460.573,167.35,514.041,0,0,4.49622,28.4273,148.752,0.0,0,-3.31649,0.041197,0,0.0791098,0,341,
peleke-llama-3.1-8b-instruct_PD-1_44,495.304,-194.181,-59.4689,-375.851,-10.5153,529.048,-476.024,378.746,172.808,507.005,0,0,4.49622,25.782,206.613,0.0,0,-6.57248,-0.0687431,0,0.0986871,0,336,
peleke-llama-3.1-8b-instruct_PD-1_45,541.617,-178.611,-55.3202,-357.929,-12.0688,512.299,-448.272,378.913,163.906,502.441,0,0,3.37217,35.8308,229.665,0.0,0,-2.80015,-0.240801,0,0.0979961,0,333,
peleke-llama-3.1-8b-instruct_PD-1_46,737.628,-188.934,-63.8849,-376.329,-7.08802,525.11,-476.741,602.429,169.89,518.528,0,0,4.49622,33.768,176.851,0.0,0,-3.92543,0.0792405,0,0.2297,0,343,
peleke-llama-3.1-8b-instruct_PD-1_47,784.727,-181.323,-59.4516,-378.288,-9.06779,532.372,-480.751,651.034,171.603,510.21,0,0,5.62028,27.5548,243.836,0.0,0,-5.32419,0.143423,0,0.393953,0,333,
peleke-llama-3.1-8b-instruct_PD-1_48,626.035,-206.047,-59.5366,-382.686,-6.22614,524.591,-488.701,526.792,172.906,514.446,0,0,4.49622,31.4358,163.414,0.0,0,-5.68408,0.0419669,0,0.207893,0,342,
peleke-llama-3.1-8b-instruct_PD-1_49,496.474,-201.104,-61.0873,-371.227,-7.10774,507.344,-472.672,396.487,168.718,509.075,0,0,4.49622,26.0338,136.029,0.0,0,-2.97186,0.177418,0,0.311885,0,340,
peleke-llama-3.1-8b-instruct_PD-1_50,535.013,-189.604,-47.9209,-385.469,-14.5146,540.429,-492.706,414.439,175.765,511.875,0,0,4.49622,28.5618,194.534,0.0,0,-10.6473,0.199239,0,0.110134,0,338,
peleke-mistral-7b-instruct-v0.2_BHRF1_01,2246.5,-188.957,-57.5411,-492.297,-14.5942,743.162,-623.719,1913.63,216.792,694.709,0,0,1.12406,53.4442,1150.19,-0.862846,0,0.0,0.0286413,0,1.58229,0,404,
peleke-mistral-7b-instruct-v0.2_BHRF1_02,2225.68,-218.554,-52.9796,-497.051,-17.6616,751.588,-632.598,1955.47,217.12,663.191,0,0,7.9251,47.0254,1267.66,-0.760742,0,0.0,-0.589585,0,3.55586,0,404,
peleke-mistral-7b-instruct-v0.2_BHRF1_03,2009.25,-200.646,-53.8536,-486.47,-14.8904,730.402,-621.192,1716.97,208.401,668.547,0,0,8.69338,54.1965,1118.49,0.350072,0,-3.57095,-0.022809,0,2.33987,0,400,
peleke-mistral-7b-instruct-v0.2_BHRF1_04,1844.3,-206.114,-52.5323,-472.446,-19.6605,713.516,-602.636,1580.22,203.896,644.231,0,0,2.24811,49.8094,913.918,-0.231138,0,0.0,-0.645629,0,4.63801,0,393,
peleke-mistral-7b-instruct-v0.2_BHRF1_05,1664.82,-203.304,-50.432,-468.165,-15.0817,687.047,-594.585,1389.79,206.062,655.837,0,0,7.67759,50.318,991.027,-0.322667,0,-2.92949,-0.409111,0,3.31182,0,391,
peleke-mistral-7b-instruct-v0.2_BHRF1_06,2220.53,-197.295,-60.2688,-481.682,-13.8517,733.041,-609.453,1901.26,209.705,679.979,0,0,4.14044,54.6541,1163.26,-0.180337,0,-3.84665,0.186674,0,4.14215,0,396,
peleke-mistral-7b-instruct-v0.2_BHRF1_07,1980.56,-175.311,-53.068,-482.292,-3.73926,759.669,-611.904,1576.79,207.9,686.657,0,0,11.2193,62.0364,1362.56,-0.946,0,0.0,0.0793229,0,3.47211,0,398,
peleke-mistral-7b-instruct-v0.2_BHRF1_08,2371.71,-133.684,-45.6035,-472.592,-15.0197,749.357,-596.77,1860.43,205.009,747.271,0,0,1.12406,72.7238,958.987,-0.158622,0,-3.10975,0.472721,0,2.26412,0,400,
peleke-mistral-7b-instruct-v0.2_BHRF1_09,3042.5,-202.57,-60.3927,-492.863,-20.5817,757.699,-625.224,2688.86,213.524,713.183,0,0,4.14044,63.9166,1074.8,-0.28208,0,0.0,-0.231363,0,3.32133,0,405,
peleke-mistral-7b-instruct-v0.2_BHRF1_10,2729.5,-192.526,-60.3287,-499.582,-4.00107,751.847,-643.851,2406.07,210.949,687.823,0,0,2.09489,66.6175,1526.39,1.02831,0,0.0,0.119439,0,3.2419,0,399,
peleke-mistral-7b-instruct-v0.2_BHRF1_11,2550.91,-155.966,-49.2556,-497.378,-12.7112,789.895,-630.442,2142.82,213.229,688.87,0,0,1.15386,60.8524,1401.58,-0.0250935,0,-3.77981,-0.578013,0,4.21532,0,402,
peleke-mistral-7b-instruct-v0.2_BHRF1_12,2256.59,-192.207,-60.0845,-490.48,-19.3151,746.091,-621.571,1945.19,209.185,676.114,0,0,8.69338,52.7791,1448.04,0.0128327,0,0.0,-0.0585679,0,2.23228,0,402,
peleke-mistral-7b-instruct-v0.2_BHRF1_13,1810.0,-197.48,-51.4209,-474.188,-11.2424,704.058,-605.08,1546.15,206.793,639.388,0,0,1.12406,48.9729,895.128,-0.056677,0,0.0,-0.325889,0,3.29998,0,389,
peleke-mistral-7b-instruct-v0.2_BHRF1_14,1971.34,-171.12,-56.4184,-463.606,-15.034,713.976,-585.987,1563.14,202.069,713.075,0,0,2.45431,65.4312,1222.66,-0.11644,0,0.0,-0.614679,0,4.08908,0,396,
peleke-mistral-7b-instruct-v0.2_BHRF1_15,2373.33,-192.591,-63.3371,-477.221,-18.4525,728.456,-605.149,2042.16,206.265,684.478,0,0,4.90872,60.5351,1218.64,-0.453373,0,0.0,-0.660616,0,4.39136,0,397,
peleke-mistral-7b-instruct-v0.2_BHRF1_16,2083.83,-193.139,-58.9338,-476.23,-14.5131,726.226,-605.188,1780.52,203.236,660.083,0,0,4.14044,56.5639,1012.2,-0.142726,0,-2.59269,-0.0747233,0,3.87573,0,397,
peleke-mistral-7b-instruct-v0.2_BHRF1_17,2339.57,-207.902,-49.1666,-482.623,-11.7844,719.172,-620.353,2058.32,203.419,679.423,0,0,4.14044,51.6933,1151.93,-1.31559,0,-6.26182,-0.0178012,0,2.83314,0,396,
peleke-mistral-7b-instruct-v0.2_BHRF1_18,1571.04,-174.721,-52.5249,-488.663,-15.2391,748.224,-617.688,1230.62,209.043,681.38,0,0,2.24811,46.9867,1031.29,-0.532371,0,0.0,-0.337444,0,2.24831,0,399,
peleke-mistral-7b-instruct-v0.2_BHRF1_19,1522.18,-202.885,-46.1421,-446.386,-16.1546,660.204,-567.505,1247.99,193.099,635.734,0,0,2.71788,59.2265,748.651,0.0771487,0,0.0,-0.330314,0,2.53142,0,385,
peleke-mistral-7b-instruct-v0.2_BHRF1_20,2224.34,-189.281,-54.6804,-475.627,-18.9173,728.671,-600.622,1903.31,201.833,661.989,0,0,7.18052,58.1262,1212.11,-0.438556,0,0.0,0.383794,0,2.41521,0,393,
peleke-mistral-7b-instruct-v0.2_BHRF1_21,2790.95,-158.765,-62.2688,-490.506,-15.7229,777.551,-620.387,2391.49,207.873,691.413,0,0,1.12406,66.7878,1542.82,-0.0218635,0,0.0,0.267754,0,2.11046,0,400,
peleke-mistral-7b-instruct-v0.2_BHRF1_22,2059.68,-177.826,-56.1604,-491.11,-16.7161,754.372,-625.16,1710.33,212.096,674.23,0,0,9.81743,63.0648,1235.39,0.0138551,0,0.0,0.0873267,0,2.64747,0,397,
peleke-mistral-7b-instruct-v0.2_BHRF1_23,2462.47,-155.002,-47.4933,-453.516,-12.9298,719.121,-573.751,2035.16,191.455,658.754,0,0,4.15091,95.7668,1365.72,-0.971827,0,0.0,-0.311079,0,2.03972,0,385,
peleke-mistral-7b-instruct-v0.2_BHRF1_24,1940.51,-203.137,-50.7931,-485.345,-9.16851,737.74,-617.372,1639.67,206.721,675.772,0,0,5.08622,42.6004,1050.84,-0.524311,0,-3.33453,-0.148242,0,2.74602,0,403,
peleke-mistral-7b-instruct-v0.2_BHRF1_25,2660.48,-191.869,-45.9866,-485.281,-12.3845,741.586,-620.102,2302.98,207.995,686.603,0,0,6.80105,67.3978,1034.09,-0.0208972,0,-2.37593,0.259444,0,4.87968,0,396,
peleke-mistral-7b-instruct-v0.2_BHRF1_26,3037.87,-201.511,-49.3965,-485.013,-21.2014,746.268,-615.11,2703.56,210.406,688.876,0,0,5.2645,51.6584,1056.71,0.257437,0,0.0,-1.21499,0,5.02438,0,404,
peleke-mistral-7b-instruct-v0.2_BHRF1_27,1847.64,-155.305,-46.9048,-479.991,-18.0749,744.935,-611.982,1458.59,208.961,692.092,0,0,3.87811,57.5002,1177.63,0.0560165,0,-7.54389,-0.18888,0,1.62074,0,392,
peleke-mistral-7b-instruct-v0.2_BHRF1_28,1870.19,-197.64,-52.4918,-480.735,-15.5891,711.314,-614.642,1596.0,208.769,665.169,0,0,6.03277,45.7248,977.868,-0.430011,0,-3.57224,0.0247824,0,2.25645,0,401,
peleke-mistral-7b-instruct-v0.2_BHRF1_29,1894.49,-205.789,-59.1451,-478.505,-9.8091,705.251,-606.498,1610.44,204.487,666.121,0,0,4.14044,62.2663,970.084,-0.50068,0,0.0,0.0800878,0,1.95419,0,402,
peleke-mistral-7b-instruct-v0.2_BHRF1_30,3281.25,-169.737,-63.3529,-510.802,-18.6506,802.736,-650.417,2859.59,216.109,740.15,0,0,1.12406,70.249,1804.07,0.503422,0,0.0,-0.497912,0,4.24157,0,402,
peleke-mistral-7b-instruct-v0.2_BHRF1_31,2117.15,-197.625,-53.2835,-482.253,-13.3516,733.309,-611.178,1780.93,217.965,682.085,0,0,4.14044,58.421,1127.55,0.124759,0,-3.95674,-0.424508,0,2.24431,0,395,
peleke-mistral-7b-instruct-v0.2_BHRF1_32,1732.7,-212.837,-60.6637,-475.151,-24.958,690.286,-607.267,1513.5,207.267,659.427,0,0,3.01639,39.4941,915.464,0.414601,0,-3.21347,-0.18055,0,3.55733,0,403,
peleke-mistral-7b-instruct-v0.2_BHRF1_33,1692.08,-198.525,-58.4234,-482.817,-16.5036,745.995,-606.728,1394.95,205.271,668.61,0,0,6.03277,37.9187,1202.12,0.265045,0,-6.21624,-0.209142,0,2.4567,0,398,
peleke-mistral-7b-instruct-v0.2_BHRF1_34,1983.73,-236.898,-56.6602,-492.204,-12.9703,736.791,-625.462,1746.24,212.469,668.89,0,0,1.12406,41.0585,860.282,-0.708806,0,-3.42548,0.218307,0,5.27007,0,407,
peleke-mistral-7b-instruct-v0.2_BHRF1_35,2485.73,-201.502,-62.8121,-495.925,-11.7356,753.827,-634.514,2182.81,211.122,692.911,0,0,4.90872,43.8689,1157.25,0.713255,0,0.0,0.0360044,0,2.02541,0,401,
peleke-mistral-7b-instruct-v0.2_BHRF1_36,2389.03,-186.199,-44.2253,-490.385,-11.1398,740.36,-629.27,2068.11,211.274,665.95,0,0,0.0,60.146,1299.78,-0.0114659,0,0.0,0.10927,0,4.31458,0,392,
peleke-mistral-7b-instruct-v0.2_BHRF1_37,3160.72,-173.005,-52.9409,-508.999,-21.1785,790.165,-650.772,2775.94,217.229,712.947,0,0,6.03277,65.1698,1453.35,0.0273498,0,-3.16164,-0.522895,0,3.78544,0,403,
peleke-mistral-7b-instruct-v0.2_BHRF1_38,1999.33,-203.771,-50.8672,-485.357,-16.0394,728.171,-617.892,1705.57,212.718,663.193,0,0,6.03277,59.2422,1045.98,-0.322294,0,-3.76356,0.121487,0,2.2946,0,399,
peleke-mistral-7b-instruct-v0.2_BHRF1_39,2565.59,-207.841,-54.7138,-486.476,-18.2866,739.001,-613.738,2265.8,203.112,679.865,0,0,3.78466,59.283,987.014,-1.13782,0,-6.60172,0.0460112,0,3.49631,0,403,
peleke-mistral-7b-instruct-v0.2_BHRF1_40,1551.03,-217.484,-53.027,-492.948,-8.641,710.951,-629.828,1333.9,216.774,633.05,0,0,4.5058,53.7945,534.952,-1.49526,0,0.0,-0.838344,0,2.31911,0,402,
peleke-mistral-7b-instruct-v0.2_BHRF1_41,1611.86,-198.754,-50.3847,-479.115,-18.572,708.486,-608.905,1345.21,208.378,663.12,0,0,2.24811,43.4263,967.677,0.451794,0,-6.46104,0.235582,0,2.49316,0,403,
peleke-mistral-7b-instruct-v0.2_BHRF1_42,2849.89,-173.271,-56.7879,-488.477,-19.6742,756.943,-625.105,2464.03,207.212,706.378,0,0,7.9251,66.9849,1610.88,-0.0768614,0,0.0,-0.164591,0,3.97323,0,400,
peleke-mistral-7b-instruct-v0.2_BHRF1_43,2342.97,-201.621,-53.1219,-487.693,-20.4754,751.561,-620.544,2028.5,210.995,675.743,0,0,2.24811,58.7151,954.828,0.0440858,0,-3.242,-0.289889,0,2.14902,0,399,
peleke-mistral-7b-instruct-v0.2_BHRF1_44,2683.62,-188.375,-56.9908,-474.91,-15.3314,730.414,-610.482,2347.22,204.609,694.204,0,0,3.468,48.7127,1331.52,0.342074,0,-2.76933,-0.086799,0,3.59591,0,395,
peleke-mistral-7b-instruct-v0.2_BHRF1_45,3225.32,-173.041,-53.3258,-511.316,-20.3612,795.316,-652.022,2842.94,211.93,713.775,0,0,6.80105,63.3034,1750.61,1.5975,0,-2.93197,-0.418072,0,3.07443,0,403,
peleke-mistral-7b-instruct-v0.2_BHRF1_46,1854.26,-215.395,-54.4467,-489.257,-14.7122,733.909,-623.313,1587.91,212.039,668.506,0,0,3.01639,45.4082,1190.38,0.520699,0,-2.71593,0.361046,0,2.43228,0,399,
peleke-mistral-7b-instruct-v0.2_BHRF1_47,3275.47,-193.786,-47.4286,-509.923,-11.3174,795.044,-649.657,2871.25,210.784,729.49,0,0,2.24811,77.1721,1674.74,-0.507928,0,0.0,-0.372612,0,2.47272,0,425,
peleke-mistral-7b-instruct-v0.2_BHRF1_48,3098.75,-175.292,-53.0981,-503.859,-16.4092,796.555,-635.104,2683.79,219.225,714.608,0,0,3.78466,67.0957,1752.77,-0.00280906,0,-6.43206,-0.385081,0,4.27687,0,406,
peleke-mistral-7b-instruct-v0.2_BHRF1_49,2034.85,-182.638,-42.0581,-468.11,-14.015,715.819,-598.321,1727.48,196.477,642.971,0,0,4.14044,51.2639,1012.65,-1.02708,0,0.0,0.075244,0,2.79372,0,393,
peleke-mistral-7b-instruct-v0.2_BHRF1_50,3639.21,-202.959,-60.4923,-502.966,-10.834,771.941,-641.547,3326.49,213.785,688.187,0,0,6.03277,49.5601,1641.27,-0.616342,0,0.0,0.221104,0,2.40335,0,406,
peleke-mistral-7b-instruct-v0.2_EGFR_01,2786.29,-335.089,-97.5981,-1023.01,-21.6991,1533.92,-1288.45,1720.49,451.195,1693.29,0,0,1.12406,155.785,1661.02,-0.482341,0,-5.48714,-0.0201963,0,2.32395,0,974,
peleke-mistral-7b-instruct-v0.2_EGFR_02,3016.07,-312.415,-88.4557,-1012.09,-18.1896,1533.38,-1277.13,1926.38,447.606,1670.95,0,0,2.69957,152.606,2031.94,-0.318932,0,-11.3085,-0.0557829,0,2.4058,0,964,
peleke-mistral-7b-instruct-v0.2_EGFR_03,2926.98,-330.593,-93.9539,-990.951,-27.4321,1498.11,-1249.79,1861.34,449.363,1658.27,0,0,5.95397,147.725,1826.97,-0.165594,0,-5.22729,-0.212289,0,4.54962,0,967,
peleke-mistral-7b-instruct-v0.2_EGFR_04,3983.19,-296.767,-88.5957,-1052.36,-19.8092,1610.18,-1326.3,2765.32,464.743,1751.56,0,0,2.41747,176.853,2230.91,-0.50093,0,-5.53392,-0.382627,0,2.37916,0,979,
peleke-mistral-7b-instruct-v0.2_EGFR_05,4211.54,-299.5,-87.2529,-1039.21,-22.1428,1602.24,-1310.68,2981.67,456.296,1749.76,0,0,3.02219,180.869,2413.86,-0.477657,0,-6.68935,0.14549,0,3.47682,0,973,
peleke-mistral-7b-instruct-v0.2_EGFR_06,2538.81,-322.567,-94.0477,-984.676,-22.3543,1469.91,-1248.38,1502.5,442.168,1652.04,0,0,2.24811,146.246,1586.18,-0.536837,0,-5.67147,-0.14186,0,2.06921,0,970,
peleke-mistral-7b-instruct-v0.2_EGFR_07,2734.6,-333.195,-96.8454,-1005.02,-25.1738,1504.11,-1268.34,1712.29,453.644,1656.74,0,0,7.87618,139.43,1809.83,-0.766112,0,-11.4166,-0.999041,0,2.27398,0,970,
peleke-mistral-7b-instruct-v0.2_EGFR_08,3481.42,-308.687,-101.537,-1001.5,-21.2014,1523.33,-1265.01,2407.07,443.829,1658.09,0,0,4.41761,145.835,1907.48,-0.276682,0,-5.89143,-0.0904179,0,3.05072,0,964,
peleke-mistral-7b-instruct-v0.2_EGFR_09,2938.24,-322.557,-82.9407,-994.888,-24.0749,1491.35,-1263.49,1865.81,445.816,1673.62,0,0,4.67114,152.646,1867.45,-0.566376,0,-8.51357,-0.44038,0,1.79302,0,975,
peleke-mistral-7b-instruct-v0.2_EGFR_10,3474.61,-334.167,-103.855,-1022.72,-17.6692,1536.12,-1295.13,2456.71,453.363,1670.33,0,0,6.3312,131.621,2044.35,-0.708108,0,-8.34279,0.164665,0,2.56995,0,967,
peleke-mistral-7b-instruct-v0.2_EGFR_11,3358.34,-295.751,-90.2026,-986.297,-28.1289,1510.69,-1246.0,2227.47,435.247,1672.73,0,0,4.37619,159.92,1855.08,-0.575709,0,-7.83032,-0.0553825,0,2.74726,0,958,
peleke-mistral-7b-instruct-v0.2_EGFR_12,3407.69,-329.633,-100.429,-1019.19,-20.2195,1549.03,-1285.01,2312.34,457.363,1687.35,0,0,3.62509,156.376,2047.11,-0.698882,0,-6.67047,-0.127906,0,3.581,0,976,
peleke-mistral-7b-instruct-v0.2_EGFR_13,3114.51,-318.172,-102.547,-1047.2,-27.1619,1581.16,-1320.01,1979.03,465.455,1746.94,0,0,1.12406,160.426,1965.88,-0.466968,0,-6.36741,-0.10388,0,2.40889,0,973,
peleke-mistral-7b-instruct-v0.2_EGFR_14,3252.74,-327.127,-105.028,-1015.63,-20.9598,1541.34,-1278.48,2190.05,458.616,1669.03,0,0,6.57166,135.072,1801.36,-0.702197,0,-2.38996,-0.124165,0,2.51086,0,969,
peleke-mistral-7b-instruct-v0.2_EGFR_15,3590.19,-285.45,-91.3896,-1036.03,-21.4664,1579.53,-1308.03,2394.22,459.242,1727.96,0,0,5.2645,173.39,2227.95,-0.300426,0,-9.7844,0.150027,0,2.89207,0,970,
peleke-mistral-7b-instruct-v0.2_EGFR_16,3650.78,-306.009,-95.6476,-1010.41,-24.9595,1542.17,-1274.56,2527.67,449.258,1692.08,0,0,4.16272,151.372,1791.08,-0.668837,0,-6.85467,0.278698,0,2.90433,0,971,
peleke-mistral-7b-instruct-v0.2_EGFR_17,3310.1,-294.512,-86.7879,-1019.56,-21.9352,1565.51,-1281.93,2159.05,450.988,1682.71,0,0,2.19174,162.756,1710.4,-0.725913,0,-10.5074,-0.0155615,0,2.85594,0,969,
peleke-mistral-7b-instruct-v0.2_EGFR_18,3010.04,-302.907,-83.4925,-981.122,-22.2099,1481.18,-1241.25,1899.13,442.897,1661.27,0,0,4.15247,157.94,1859.61,-0.524253,0,-7.81932,0.00693495,0,2.78121,0,964,
peleke-mistral-7b-instruct-v0.2_EGFR_19,3017.07,-306.131,-91.7853,-1008.08,-20.2661,1529.6,-1274.7,1948.41,456.161,1650.97,0,0,2.24811,132.907,1738.83,-0.756481,0,-3.96518,-0.0766955,0,2.52574,0,967,
peleke-mistral-7b-instruct-v0.2_EGFR_20,2878.32,-324.76,-82.8408,-981.606,-16.8973,1476.12,-1241.96,1811.2,434.423,1659.12,0,0,3.15349,142.912,1942.19,-0.60642,0,-2.55184,0.11184,0,2.50503,0,962,
peleke-mistral-7b-instruct-v0.2_EGFR_21,3433.7,-335.384,-104.42,-1007.44,-19.2073,1507.45,-1275.58,2418.7,449.65,1668.62,0,0,2.80161,136.115,1834.96,-0.754036,0,-8.92399,-0.0677435,0,2.13766,0,972,
peleke-mistral-7b-instruct-v0.2_EGFR_22,2882.88,-315.564,-93.3999,-1017.7,-28.6435,1535.96,-1286.88,1785.06,451.926,1692.25,0,0,2.68091,161.365,1781.96,-0.678012,0,-6.69468,-0.232531,0,3.43136,0,960,
peleke-mistral-7b-instruct-v0.2_EGFR_23,3192.29,-310.83,-96.3403,-1013.91,-26.9486,1543.57,-1276.66,2083.18,446.146,1684.39,0,0,7.23154,158.783,1890.19,-0.494605,0,-7.998,-0.247828,0,2.41278,0,973,
peleke-mistral-7b-instruct-v0.2_EGFR_24,2878.99,-327.065,-95.2753,-1025.89,-26.27,1547.79,-1293.28,1796.3,449.652,1692.66,0,0,2.7066,164.641,1642.35,-0.718097,0,-9.71525,0.0873697,0,3.36167,0,972,
peleke-mistral-7b-instruct-v0.2_EGFR_25,3125.89,-324.29,-95.2188,-1000.32,-11.9125,1502.55,-1264.76,2057.73,446.663,1665.05,0,0,5.44279,151.172,1922.86,-0.600526,0,-7.99141,0.00542622,0,2.36541,0,970,
peleke-mistral-7b-instruct-v0.2_EGFR_26,3054.78,-319.951,-93.7668,-967.334,-22.3423,1458.74,-1219.28,1997.66,441.773,1627.52,0,0,7.62593,148.298,1679.41,-0.524639,0,-6.04017,-0.0870816,0,2.48529,0,967,
peleke-mistral-7b-instruct-v0.2_EGFR_27,3457.59,-332.197,-89.4715,-1024.22,-33.3364,1541.64,-1292.74,2417.97,451.993,1682.05,0,0,6.03277,136.737,1873.59,-0.50568,0,-9.42646,-0.0473516,0,3.09867,0,968,
peleke-mistral-7b-instruct-v0.2_EGFR_28,3257.41,-309.008,-89.9468,-989.895,-26.9728,1498.99,-1250.58,2176.38,435.771,1659.19,0,0,4.37247,158.159,1825.43,-0.285633,0,-11.5127,-0.299863,0,3.06137,0,964,
